"","index","CollectiveName","LastName","ForeName","Initials","order","Title","PMID"
"698",41,NA,"Nelman-Gonzalez","Mayra","M",11,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"699",41,NA,"Crucian","Brian E","BE",12,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"700",41,NA,"Ponomarev","Sergey A","SA",13,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"701",41,NA,"Orlov","Oleg I","OI",14,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"702",41,NA,"Shiba","Dai","D",15,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"703",41,NA,"Muratani","Masafumi","M",16,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"704",41,NA,"Yamamoto","Masayuki","M",17,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"705",41,NA,"Richards","Stephanie E","SE",18,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"706",41,NA,"Vaishampayan","Parag A","PA",19,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"707",41,NA,"Meydan","Cem","C",20,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"708",41,NA,"Foox","Jonathan","J",21,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"709",41,NA,"Myrrhe","Jacqueline","J",22,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"710",41,NA,"Istasse","Eric","E",23,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"711",41,NA,"Singh","Nitin","N",24,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"712",41,NA,"Venkateswaran","Kasthuri","K",25,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"713",41,NA,"Keune","Jessica A","JA",26,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"714",41,NA,"Ray","Hami E","HE",27,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"715",41,NA,"Basner","Mathias","M",28,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"716",41,NA,"Miller","Jack","J",29,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"717",41,NA,"Vitaterna","Martha Hotz","MH",30,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"718",41,NA,"Taylor","Deanne M","DM",31,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"719",41,NA,"Wallace","Douglas","D",32,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"720",41,NA,"Rubins","Kathleen","K",33,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"721",41,NA,"Bailey","Susan M","SM",34,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"722",41,NA,"Grabham","Peter","P",35,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"723",41,NA,"Costes","Sylvain V","SV",36,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"724",41,NA,"Mason","Christopher E","CE",37,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"725",41,NA,"Beheshti","Afshin","A",38,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.","34822785"
"726",42,NA,"Brown","Alastair J H","AJH",1,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"727",42,NA,"Bradley","Sophie J","SJ",2,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"728",42,NA,"Marshall","Fiona H","FH",3,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"729",42,NA,"Brown","Giles A","GA",4,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"730",42,NA,"Bennett","Kirstie A","KA",5,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"731",42,NA,"Brown","Jason","J",6,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"732",42,NA,"Cansfield","Julie E","JE",7,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"733",42,NA,"Cross","David M","DM",8,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"734",42,NA,"de Graaf","Chris","C",9,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"735",42,NA,"Hudson","Brian D","BD",10,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"736",42,NA,"Dwomoh","Louis","L",11,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"737",42,NA,"Dias","João M","JM",12,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"738",42,NA,"Errey","James C","JC",13,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"739",42,NA,"Hurrell","Edward","E",14,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"740",42,NA,"Liptrot","Jan","J",15,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"741",42,NA,"Mattedi","Giulio","G",16,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"742",42,NA,"Molloy","Colin","C",17,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"743",42,NA,"Nathan","Pradeep J","PJ",18,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"744",42,NA,"Okrasa","Krzysztof","K",19,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"745",42,NA,"Osborne","Greg","G",20,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"746",42,NA,"Patel","Jayesh C","JC",21,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"747",42,NA,"Pickworth","Mark","M",22,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"748",42,NA,"Robertson","Nathan","N",23,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"749",42,NA,"Shahabi","Shahram","S",24,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"750",42,NA,"Bundgaard","Christoffer","C",25,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"751",42,NA,"Phillips","Keith","K",26,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"752",42,NA,"Broad","Lisa M","LM",27,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"753",42,NA,"Goonawardena","Anushka V","AV",28,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"754",42,NA,"Morairty","Stephen R","SR",29,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"755",42,NA,"Browning","Michael","M",30,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"756",42,NA,"Perini","Francesca","F",31,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"757",42,NA,"Dawson","Gerard R","GR",32,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"758",42,NA,"Deakin","John F W","JFW",33,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"759",42,NA,"Smith","Robert T","RT",34,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"760",42,NA,"Sexton","Patrick M","PM",35,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"761",42,NA,"Warneck","Julie","J",36,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"762",42,NA,"Vinson","Mary","M",37,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"763",42,NA,"Tasker","Tim","T",38,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"764",42,NA,"Tehan","Benjamin G","BG",39,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"765",42,NA,"Teobald","Barry","B",40,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"766",42,NA,"Christopoulos","Arthur","A",41,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"767",42,NA,"Langmead","Christopher J","CJ",42,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"768",42,NA,"Jazayeri","Ali","A",43,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"769",42,NA,"Cooke","Robert M","RM",44,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"770",42,NA,"Rucktooa","Prakash","P",45,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"771",42,NA,"Congreve","Miles S","MS",46,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"772",42,NA,"Weir","Malcolm","M",47,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"773",42,NA,"Tobin","Andrew B","AB",48,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.","34822784"
"774",43,NA,"Weissbourd","Brandon","B",1,"A genetically tractable jellyfish model for systems and evolutionary neuroscience.","34822783"
"775",43,NA,"Momose","Tsuyoshi","T",2,"A genetically tractable jellyfish model for systems and evolutionary neuroscience.","34822783"
"776",43,NA,"Nair","Aditya","A",3,"A genetically tractable jellyfish model for systems and evolutionary neuroscience.","34822783"
"777",43,NA,"Kennedy","Ann","A",4,"A genetically tractable jellyfish model for systems and evolutionary neuroscience.","34822783"
"778",43,NA,"Hunt","Bridgett","B",5,"A genetically tractable jellyfish model for systems and evolutionary neuroscience.","34822783"
"779",43,NA,"Anderson","David J","DJ",6,"A genetically tractable jellyfish model for systems and evolutionary neuroscience.","34822783"
"780",44,NA,"Gogolla","Nadine","N",1,"The brain remembers where and how inflammation struck.","34822782"
"781",45,NA,"Jayabalan","Monessha","M",1,"Unrealized potential from smaller institutions: Four strategies for advancing STEM diversity.","34822781"
"782",45,NA,"Caballero","Madeline E","ME",2,"Unrealized potential from smaller institutions: Four strategies for advancing STEM diversity.","34822781"
"783",45,NA,"Cordero","Alyssa D","AD",3,"Unrealized potential from smaller institutions: Four strategies for advancing STEM diversity.","34822781"
"784",45,NA,"White","Brandyn M","BM",4,"Unrealized potential from smaller institutions: Four strategies for advancing STEM diversity.","34822781"
"785",45,NA,"Asalone","Kathryn C","KC",5,"Unrealized potential from smaller institutions: Four strategies for advancing STEM diversity.","34822781"
"786",45,NA,"Moore","Madison M","MM",6,"Unrealized potential from smaller institutions: Four strategies for advancing STEM diversity.","34822781"
"787",45,NA,"Irabor","Esohe G","EG",7,"Unrealized potential from smaller institutions: Four strategies for advancing STEM diversity.","34822781"
"788",45,NA,"Watkins","Shari E","SE",8,"Unrealized potential from smaller institutions: Four strategies for advancing STEM diversity.","34822781"
"789",45,NA,"Walters-Conte","Kathryn B","KB",9,"Unrealized potential from smaller institutions: Four strategies for advancing STEM diversity.","34822781"
"790",45,NA,"Taraboletti","Alexandra","A",10,"Unrealized potential from smaller institutions: Four strategies for advancing STEM diversity.","34822781"
"791",45,NA,"Hartings","Matthew R","MR",11,"Unrealized potential from smaller institutions: Four strategies for advancing STEM diversity.","34822781"
"792",45,NA,"Chow","Brenda Y","BY",12,"Unrealized potential from smaller institutions: Four strategies for advancing STEM diversity.","34822781"
"793",45,NA,"Saeed","Bushra A","BA",13,"Unrealized potential from smaller institutions: Four strategies for advancing STEM diversity.","34822781"
"794",45,NA,"Bracht","Kathryn A","KA",14,"Unrealized potential from smaller institutions: Four strategies for advancing STEM diversity.","34822781"
"795",45,NA,"Bracht","John R","JR",15,"Unrealized potential from smaller institutions: Four strategies for advancing STEM diversity.","34822781"
"796",46,NA,"Mishra","Archita","A",1,"Reply to Over-celling fetal microbial exposure.","34822780"
"797",46,NA,"Yao","Leong Jing","LJ",2,"Reply to Over-celling fetal microbial exposure.","34822780"
"798",46,NA,"Wasser","Martin","M",3,"Reply to Over-celling fetal microbial exposure.","34822780"
"799",46,NA,"Khyriem","Costerwell","C",4,"Reply to Over-celling fetal microbial exposure.","34822780"
"800",46,NA,"Malleret","Benoit","B",5,"Reply to Over-celling fetal microbial exposure.","34822780"
"801",46,NA,"McGovern","Naomi","N",6,"Reply to Over-celling fetal microbial exposure.","34822780"
"802",46,NA,"Albani","Salvatore","S",7,"Reply to Over-celling fetal microbial exposure.","34822780"
"803",46,NA,"Chan","Jerry Kok Yen","JKY",8,"Reply to Over-celling fetal microbial exposure.","34822780"
"804",46,NA,"Ginhoux","Florent","F",9,"Reply to Over-celling fetal microbial exposure.","34822780"
"805",47,NA,"Kennedy","Katherine M","KM",1,"Over-celling fetal microbial exposure.","34822779"
"806",47,NA,"Bellissimo","Christian J","CJ",2,"Over-celling fetal microbial exposure.","34822779"
"807",47,NA,"Breznik","Jessica A","JA",3,"Over-celling fetal microbial exposure.","34822779"
"808",47,NA,"Barrett","Jon","J",4,"Over-celling fetal microbial exposure.","34822779"
"809",47,NA,"Braun","Thorsten","T",5,"Over-celling fetal microbial exposure.","34822779"
"810",47,NA,"Bushman","Frederic D","FD",6,"Over-celling fetal microbial exposure.","34822779"
"811",47,NA,"De Goffau","Marcus","M",7,"Over-celling fetal microbial exposure.","34822779"
"812",47,NA,"Elovitz","Michal A","MA",8,"Over-celling fetal microbial exposure.","34822779"
"813",47,NA,"Heimesaat","Markus M","MM",9,"Over-celling fetal microbial exposure.","34822779"
"814",47,NA,"Konnikova","Liza","L",10,"Over-celling fetal microbial exposure.","34822779"
"815",47,NA,"Koren","Omry","O",11,"Over-celling fetal microbial exposure.","34822779"
"816",47,NA,"Parry","Samuel","S",12,"Over-celling fetal microbial exposure.","34822779"
"817",47,NA,"Rossi","Laura","L",13,"Over-celling fetal microbial exposure.","34822779"
"818",47,NA,"Segata","Nicola","N",14,"Over-celling fetal microbial exposure.","34822779"
"819",47,NA,"Simmons","Rebecca A","RA",15,"Over-celling fetal microbial exposure.","34822779"
"820",47,NA,"Surette","Michael G","MG",16,"Over-celling fetal microbial exposure.","34822779"
"821",47,NA,"Walter","Jens","J",17,"Over-celling fetal microbial exposure.","34822779"
"822",47,NA,"Sloboda","Deborah M","DM",18,"Over-celling fetal microbial exposure.","34822779"
"823",48,NA,"Markaki","Yolanda","Y",1,"Xist nucleates local protein gradients to propagate silencing across the X chromosome.","34813726"
"824",48,NA,"Gan Chong","Johnny","J",2,"Xist nucleates local protein gradients to propagate silencing across the X chromosome.","34813726"
"825",48,NA,"Wang","Yuying","Y",3,"Xist nucleates local protein gradients to propagate silencing across the X chromosome.","34813726"
"826",48,NA,"Jacobson","Elsie C","EC",4,"Xist nucleates local protein gradients to propagate silencing across the X chromosome.","34813726"
"827",48,NA,"Luong","Christy","C",5,"Xist nucleates local protein gradients to propagate silencing across the X chromosome.","34813726"
"828",48,NA,"Tan","Shawn Y X","SYX",6,"Xist nucleates local protein gradients to propagate silencing across the X chromosome.","34813726"
"829",48,NA,"Jachowicz","Joanna W","JW",7,"Xist nucleates local protein gradients to propagate silencing across the X chromosome.","34813726"
"830",48,NA,"Strehle","Mackenzie","M",8,"Xist nucleates local protein gradients to propagate silencing across the X chromosome.","34813726"
"831",48,NA,"Maestrini","Davide","D",9,"Xist nucleates local protein gradients to propagate silencing across the X chromosome.","34813726"
"832",48,NA,"Banerjee","Abhik K","AK",10,"Xist nucleates local protein gradients to propagate silencing across the X chromosome.","34813726"
"833",48,NA,"Mistry","Bhaven A","BA",11,"Xist nucleates local protein gradients to propagate silencing across the X chromosome.","34813726"
"834",48,NA,"Dror","Iris","I",12,"Xist nucleates local protein gradients to propagate silencing across the X chromosome.","34813726"
"835",48,NA,"Dossin","Francois","F",13,"Xist nucleates local protein gradients to propagate silencing across the X chromosome.","34813726"
"836",48,NA,"Schöneberg","Johannes","J",14,"Xist nucleates local protein gradients to propagate silencing across the X chromosome.","34813726"
"837",48,NA,"Heard","Edith","E",15,"Xist nucleates local protein gradients to propagate silencing across the X chromosome.","34813726"
"838",48,NA,"Guttman","Mitchell","M",16,"Xist nucleates local protein gradients to propagate silencing across the X chromosome.","34813726"
"839",48,NA,"Chou","Tom","T",17,"Xist nucleates local protein gradients to propagate silencing across the X chromosome.","34813726"
"840",48,NA,"Plath","Kathrin","K",18,"Xist nucleates local protein gradients to propagate silencing across the X chromosome.","34813726"
"841",49,NA,"Khan","Mona","M",1,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"842",49,NA,"Yoo","Seung-Jun","SJ",2,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"843",49,NA,"Clijsters","Marnick","M",3,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"844",49,NA,"Backaert","Wout","W",4,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"845",49,NA,"Vanstapel","Arno","A",5,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"846",49,NA,"Speleman","Kato","K",6,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"847",49,NA,"Lietaer","Charlotte","C",7,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"848",49,NA,"Choi","Sumin","S",8,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"849",49,NA,"Hether","Tyler D","TD",9,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"850",49,NA,"Marcelis","Lukas","L",10,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"851",49,NA,"Nam","Andrew","A",11,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"852",49,NA,"Pan","Liuliu","L",12,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"853",49,NA,"Reeves","Jason W","JW",13,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"854",49,NA,"Van Bulck","Pauline","P",14,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"855",49,NA,"Zhou","Hai","H",15,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"856",49,NA,"Bourgeois","Marc","M",16,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"857",49,NA,"Debaveye","Yves","Y",17,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"858",49,NA,"De Munter","Paul","P",18,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"859",49,NA,"Gunst","Jan","J",19,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"860",49,NA,"Jorissen","Mark","M",20,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"861",49,NA,"Lagrou","Katrien","K",21,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"862",49,NA,"Lorent","Natalie","N",22,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"863",49,NA,"Neyrinck","Arne","A",23,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"864",49,NA,"Peetermans","Marijke","M",24,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"865",49,NA,"Thal","Dietmar Rudolf","DR",25,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"866",49,NA,"Vandenbriele","Christophe","C",26,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"867",49,NA,"Wauters","Joost","J",27,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"868",49,NA,"Mombaerts","Peter","P",28,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"869",49,NA,"Van Gerven","Laura","L",29,"Visualizing in deceased COVID-19 patients how SARS-CoV-2 attacks the respiratory and olfactory mucosae but spares the olfactory bulb.","34798069"
"870",50,NA,"Lukaszewicz","Agnieszka","A",1,"De novo deletions and duplications at recombination hotspots in mouse germlines.","34793701"
"871",50,NA,"Lange","Julian","J",2,"De novo deletions and duplications at recombination hotspots in mouse germlines.","34793701"
"872",50,NA,"Keeney","Scott","S",3,"De novo deletions and duplications at recombination hotspots in mouse germlines.","34793701"
"873",50,NA,"Jasin","Maria","M",4,"De novo deletions and duplications at recombination hotspots in mouse germlines.","34793701"
"874",51,NA,"Zhang","Kai","K",1,"A single-cell atlas of chromatin accessibility in the human genome.","34774128"
"875",51,NA,"Hocker","James D","JD",2,"A single-cell atlas of chromatin accessibility in the human genome.","34774128"
"876",51,NA,"Miller","Michael","M",3,"A single-cell atlas of chromatin accessibility in the human genome.","34774128"
"877",51,NA,"Hou","Xiaomeng","X",4,"A single-cell atlas of chromatin accessibility in the human genome.","34774128"
"878",51,NA,"Chiou","Joshua","J",5,"A single-cell atlas of chromatin accessibility in the human genome.","34774128"
"879",51,NA,"Poirion","Olivier B","OB",6,"A single-cell atlas of chromatin accessibility in the human genome.","34774128"
"880",51,NA,"Qiu","Yunjiang","Y",7,"A single-cell atlas of chromatin accessibility in the human genome.","34774128"
"881",51,NA,"Li","Yang E","YE",8,"A single-cell atlas of chromatin accessibility in the human genome.","34774128"
"882",51,NA,"Gaulton","Kyle J","KJ",9,"A single-cell atlas of chromatin accessibility in the human genome.","34774128"
"883",51,NA,"Wang","Allen","A",10,"A single-cell atlas of chromatin accessibility in the human genome.","34774128"
"884",51,NA,"Preissl","Sebastian","S",11,"A single-cell atlas of chromatin accessibility in the human genome.","34774128"
"885",51,NA,"Ren","Bing","B",12,"A single-cell atlas of chromatin accessibility in the human genome.","34774128"
"886",52,NA,"Kelley","Kevin W","KW",1,"Human brain organogenesis: Toward a cellular understanding of development and disease.","34774127"
"887",52,NA,"Pașca","Sergiu P","SP",2,"Human brain organogenesis: Toward a cellular understanding of development and disease.","34774127"
"888",53,NA,"Ren","Xianwen","X",1,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"889",53,NA,"Wen","Wen","W",2,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"890",53,NA,"Fan","Xiaoying","X",3,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"891",53,NA,"Hou","Wenhong","W",4,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"892",53,NA,"Su","Bin","B",5,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"893",53,NA,"Cai","Pengfei","P",6,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"894",53,NA,"Li","Jiesheng","J",7,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"895",53,NA,"Liu","Yang","Y",8,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"896",53,NA,"Tang","Fei","F",9,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"897",53,NA,"Zhang","Fan","F",10,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"898",53,NA,"Yang","Yu","Y",11,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"899",53,NA,"He","Jiangping","J",12,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"900",53,NA,"Ma","Wenji","W",13,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"901",53,NA,"He","Jingjing","J",14,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"902",53,NA,"Wang","Pingping","P",15,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"903",53,NA,"Cao","Qiqi","Q",16,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"904",53,NA,"Chen","Fangjin","F",17,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"905",53,NA,"Chen","Yuqing","Y",18,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
"906",53,NA,"Cheng","Xuelian","X",19,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.","34767776"
