"","DOI","ForeName","Middle1","Middle2","LastName","Order","Title","PMID","Journal","Address","CitationCount"
"1385","10.1016/j.cell.2021.12.006","Wenhao","","","Bo",3,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China",0
"1386","10.1016/j.cell.2021.12.006","Yue","","","Li",34,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China",0
"1387","10.1016/j.cell.2021.12.006","Hairong","","","Wei",35,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","College of Forest Resources and Environmental Science, Michigan Technological University, Houghton, MI 49931, USA. Electronic address: hairong@mtu",0
"1388","10.1016/j.cell.2021.12.006","Weifei","","","Yang",4,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Annoroad Gene Technology (Beijing) Co., Ltd, Beijing 100180, P.R. China",0
"1389","10.1016/j.cell.2021.12.006","Shihui","","","Niu",1,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China. Electronic address: arrennew@bjfu.edu",0
"1390","10.1016/j.cell.2021.12.006","Quan","","","Zuo",14,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China",0
"1391","10.1016/j.cell.2021.12.006","Linghua","","","Zhou",30,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Umeå Plant Science Centre, Department of Forest Genetics and Plant Physiology, Swedish University of Agricultural Sciences, Linnaeus väg 6, 901 83 Umeå, Sweden",0
"1392","10.1016/j.cell.2021.12.006","Yehui","","","Yang",27,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Alibaba Group, Hangzhou 311121, P.R. China",0
"1393","10.1016/j.cell.2021.12.006","Zhanmin","","","Liu",21,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Qigou State-owned Forest Farm, Pingquan, Hebei Province 067509, P. R. China",0
"1394","10.1016/j.cell.2021.12.006","Xi","","","Chen",7,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China",0
"1395","10.1016/j.cell.2021.12.006","Xuemei","","","Zhang",22,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Annoroad Gene Technology (Beijing) Co., Ltd, Beijing 100180, P.R. China",0
"1396","10.1016/j.cell.2021.12.006","Biao","","","Zhou",12,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China",0
"1397","10.1016/j.cell.2021.12.006","Stefania","","","Giacomello",6,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","SciLife Lab, KTH Royal Institute of Technology, Tomtebodavägen 23, SE-171 65 Stockholm, Sweden",0
"1398","10.1016/j.cell.2021.12.006","Zhimin","","","Li",25,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Annoroad Gene Technology (Beijing) Co., Ltd, Beijing 100180, P.R. China",0
"1399","10.1016/j.cell.2021.12.006","Qianya","","","Zhu",19,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China",0
"1400","10.1016/j.cell.2021.12.006","Peiyi","","","Wang",13,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China",0
"1401","10.1016/j.cell.2021.12.006","Andrea","","","Zuccolo",5,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Center for Desert Agriculture, Biological and Environmental Sciences &amp",0
"1402","10.1016/j.cell.2021.12.006","Lvji","","","Wang",18,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China",0
"1403","10.1016/j.cell.2021.12.006","Surui","","","Pei",24,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Annoroad Gene Technology (Beijing) Co., Ltd, Beijing 100180, P.R. China",0
"1404","10.1016/j.cell.2021.12.006","Harry","X","","Wu",36,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China",0
"1405","10.1016/j.cell.2021.12.006","Hui","","","Zhang",15,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China",0
"1406","10.1016/j.cell.2021.12.006","Junhe","","","Yang",9,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China",0
"1407","10.1016/j.cell.2021.12.006","Jiang","","","Li",2,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China",0
"1408","10.1016/j.cell.2021.12.006","Jingjing","","","Ma",16,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China",0
"1409","10.1016/j.cell.2021.12.006","Wei","","","Li",33,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China",0
"1410","10.1016/j.cell.2021.12.006","Yao","","","Hu",26,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Alibaba Group, Hangzhou 311121, P.R. China",0
"1411","10.1016/j.cell.2021.12.006","Huanhuan","","","Zhao",20,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China",0
"1412","10.1016/j.cell.2021.12.006","Jinxing","","","Lin",31,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China",0
"1413","10.1016/j.cell.2021.12.006","Yitong","","","Song",10,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China",0
"1414","10.1016/j.cell.2021.12.006","Fangxu","","","Han",8,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China",0
"1415","10.1016/j.cell.2021.12.006","Wenzhao","","","Li",28,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Alibaba Group, Hangzhou 311121, P.R. China",0
"1416","10.1016/j.cell.2021.12.006","Tongqi","","","Yuan",32,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China",0
"1417","10.1016/j.cell.2021.12.006","Jun","","","Wang",17,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China",0
"1418","10.1016/j.cell.2021.12.006","Yanjun","","","Zan",29,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Umeå Plant Science Centre, Department of Forest Genetics and Plant Physiology, Swedish University of Agricultural Sciences, Linnaeus väg 6, 901 83 Umeå, Sweden",0
"1419","10.1016/j.cell.2021.12.006","Tao","","","Liu",23,"The Chinese pine genome and methylome unveil key features of conifer evolution.","34965378","Cell","Annoroad Gene Technology (Beijing) Co., Ltd, Beijing 100180, P.R. China",0
"1420","10.1038/s41580-021-00389-z","Conrad","C","","Weihl",2,"Molecular and cellular basis of genetically inherited skeletal muscle disorders.","34257452","Nature reviews. Molecular cell biology","Department of Neurology, Washington University School of Medicine, St Louis, MO, USA",0
"1421","10.1038/s41580-021-00389-z","James","J","","Dowling",1,"Molecular and cellular basis of genetically inherited skeletal muscle disorders.","34257452","Nature reviews. Molecular cell biology","Departments of Paediatrics and Molecular Genetics, University of Toronto, Toronto, Ontario, Canada",0
"1422","10.1038/s41580-021-00389-z","Melissa","J","","Spencer",3,"Molecular and cellular basis of genetically inherited skeletal muscle disorders.","34257452","Nature reviews. Molecular cell biology","Department of Neurology, David Geffen School of Medicine at UCLA, Los Angeles, CA, USA. mspencer@mednet.ucla",0
"1423","10.1038/s41580-021-00390-6","Jacqueline","","","Stöckli",2,"The aetiology and molecular landscape of insulin resistance.","34285405","Nature reviews. Molecular cell biology","Charles Perkins Centre, School of Life and Environmental Sciences, University of Sydney, Sydney, NSW, Australia",0
"1424","10.1038/s41580-021-00390-6","David","E","","James",1,"The aetiology and molecular landscape of insulin resistance.","34285405","Nature reviews. Molecular cell biology","Charles Perkins Centre, School of Life and Environmental Sciences, University of Sydney, Sydney, NSW, Australia. david.james@sydney.edu",0
"1425","10.1038/s41580-021-00390-6","Morris","J","","Birnbaum",3,"The aetiology and molecular landscape of insulin resistance.","34285405","Nature reviews. Molecular cell biology","Internal Medicine Research Unit, Pfizer Inc., Cambridge, MA, USA. Morris.Birnbaum@pfizer",0
"1426","10.1038/s41580-021-00392-4","Yan","G","","Zhao",1,"Machinery, regulation and pathophysiological implications of autophagosome maturation.","34302147","Nature reviews. Molecular cell biology","Department of Biology, School of Life Sciences, Southern University of Science and Technology, Shenzhen, People's Republic of China",0
"1427","10.1038/s41580-021-00392-4","Hong","","","Zhang",3,"Machinery, regulation and pathophysiological implications of autophagosome maturation.","34302147","Nature reviews. Molecular cell biology","National Laboratory of Biomacromolecules, CAS Center for Excellence in Biomacromolecules, Institute of Biophysics, Chinese Academy of Sciences, Beijing, People's Republic of China. hongzhang@ibp.ac",0
"1428","10.1038/s41580-021-00392-4","Patrice","","","Codogno",2,"Machinery, regulation and pathophysiological implications of autophagosome maturation.","34302147","Nature reviews. Molecular cell biology","Institut Necker-Enfants Malades, INSERM U1151-CNRS UMR 8253, Université de Paris, Paris, France. patrice.codogno@inserm",0
"1429","10.1038/s41580-021-00394-2","Ji-Hoon","","","Lee",1,"Cellular functions of the protein kinase ATM and their relevance to human disease.","34429537","Nature reviews. Molecular cell biology","The Department of Molecular Biosciences, The University of Texas at Austin, Austin, TX, USA",0
"1430","10.1038/s41580-021-00394-2","Tanya","T","","Paull",2,"Cellular functions of the protein kinase ATM and their relevance to human disease.","34429537","Nature reviews. Molecular cell biology","The Department of Molecular Biosciences, The University of Texas at Austin, Austin, TX, USA. tpaull@utexas",0
"1431","10.1038/s41580-021-00398-y","Robert","J","","Klose",2,"The molecular principles of gene regulation by Polycomb repressive complexes.","34400841","Nature reviews. Molecular cell biology","Department of Biochemistry, University of Oxford, Oxford, UK. rob.klose@bioch.ox.ac",0
"1432","10.1038/s41580-021-00398-y","Neil","P","","Blackledge",1,"The molecular principles of gene regulation by Polycomb repressive complexes.","34400841","Nature reviews. Molecular cell biology","Department of Biochemistry, University of Oxford, Oxford, UK. neil.blackledge@bioch.ox.ac",0
"1433","10.1038/s41580-021-00399-x","J","Richard","","McIntosh",2,"Regulation of microtubule dynamics, mechanics and function through the growing tip.","34408299","Nature reviews. Molecular cell biology","Department of Molecular, Cellular and Developmental Biology, University of Colorado, Boulder, CO, USA. richard.mcintosh@colorado",0
"1434","10.1038/s41580-021-00399-x","Nikita","B","","Gudimchuk",1,"Regulation of microtubule dynamics, mechanics and function through the growing tip.","34408299","Nature reviews. Molecular cell biology","Department of Physics, Lomonosov Moscow State University, Moscow, Russia. ngudimch@gmail",0
"1435","10.1038/s41580-021-00409-y","Jonathon","A","","Ditlev",1,"Voices of the new generation: establishing yourself as a PI in a competitive field.","34331035","Nature reviews. Molecular cell biology","Program in Molecular Medicine, Hospital for Sick Children, Toronto, Ontario, Canada. jonathon.ditlev@sickkids",0
"1436","10.1038/s41580-021-00414-1","Neville","E","","Sanjana",1,"Voices of the new generation: open science is good for science (and for you).","34381203","Nature reviews. Molecular cell biology","New York Genome Center, New York, NY, USA. neville@sanjanalab",0
"1437","10.1038/s41580-021-00420-3","Paulina","","","Strzyz",1,"Miniaturizing Cas.","34489591","Nature reviews. Molecular cell biology","Nature Reviews Molecular Cell Biology, . nrm@nature",0
"1438","10.1038/s41580-021-00422-1","Eytan","","","Zlotorynski",1,"Longevity lost in translation.","34545217","Nature reviews. Molecular cell biology","Nature Reviews Molecular Cell Biology, . nrm@nature",0
"1439","10.1038/s41580-021-00423-0","Kim","","","Baumann",1,"EV signalling in the haematopoietic niche.","34594026","Nature reviews. Molecular cell biology","Nature Reviews Molecular Cell Biology, . nrm@nature",0
"1440","10.1038/s41580-021-00424-z","Eric","D","","Siggia",2,"Mechanical regulation of early vertebrate embryogenesis.","34754086","Nature reviews. Molecular cell biology","Center for Studies in Physics and Biology, The Rockefeller University, New York, NY, USA",0
"1441","10.1038/s41580-021-00424-z","Ali","H","","Brivanlou",3,"Mechanical regulation of early vertebrate embryogenesis.","34754086","Nature reviews. Molecular cell biology","Laboratory of Synthetic Embryology, The Rockefeller University, New York, NY, USA. brvnlou@rockefeller",0
"1442","10.1038/s41580-021-00424-z","Manon","","","Valet",1,"Mechanical regulation of early vertebrate embryogenesis.","34754086","Nature reviews. Molecular cell biology","Center for Studies in Physics and Biology, The Rockefeller University, New York, NY, USA",0
"1443","10.1038/s41580-021-00425-y","Xuemei","","","Chen",1,"Plant and animal small RNA communications between cells and organisms.","34707241","Nature reviews. Molecular cell biology","Department of Botany and Plant Sciences, Institute for Integrative Genome Biology, University of California, Riverside, CA, USA. xuemei.chen@ucr",0
"1444","10.1038/s41580-021-00425-y","Oded","","","Rechavi",2,"Plant and animal small RNA communications between cells and organisms.","34707241","Nature reviews. Molecular cell biology","Department of Neurobiology, The George S. Wise Faculty of Life Sciences, Tel Aviv University, Tel Aviv, Israel. odedrechavi@gmail",0
"1445","10.1038/s41580-021-00426-x","Paulina","","","Strzyz",1,"Compression as a driver of hair loss.","34625740","Nature reviews. Molecular cell biology","Nature Reviews Molecular Cell Biology, . nrm@nature",0
"1446","10.1038/s41580-021-00427-w","Paulina","","","Strzyz",1,"Noble sensations.","34625739","Nature reviews. Molecular cell biology","Nature Reviews Molecular Cell Biology, . nrm@nature",0
"1447","10.1038/s41580-021-00428-9","Jianhua","","","Xing",45,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Department of Computational and Systems Biology and UPMC-Hillman Cancer Center, University of Pittsburgh, Pittsburgh, PA, USA",0
"1448","10.1038/s41580-021-00428-9","Thomas","","","Brabletz",5,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Department of Experimental Medicine 1, Nikolaus-Fiebiger-Center for Molecular Medicine, Friedrich-Alexander-University Erlangen-Nürnberg, Erlangen, Germany",0
"1449","10.1038/s41580-021-00428-9","Heide","L","","Ford",13,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Department of Pharmacology, University of Colorado Anschutz Medical Campus, Aurora, CO, USA",0
"1450","10.1038/s41580-021-00428-9","Anna-Katerina","","","Hadjantonakis",17,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Developmental Biology Program, Sloan Kettering Institute, Memorial Sloan Kettering Cancer Center, New York, NY, USA",0
"1451","10.1038/s41580-021-00428-9","Geert","","","Berx",3,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Molecular and Cellular Oncology Lab, Department of Biomedical Molecular Biology, Ghent University, Cancer Research Institute Ghent (CRIG), VIB Center for Inflammation Research, Ghent, Belgium",0
"1452","10.1038/s41580-021-00428-9","Cédric","","","Blanpain",4,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Laboratory of Stem Cells and Cancer, Université Libre de Bruxelles, Bruxelles, Belgium",0
"1453","10.1038/s41580-021-00428-9","Alain","","","Puisieux",33,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Université Claude Bernard Lyon 1, INSERM 1052, CNRS 5286, Centre Léon Bérard, Cancer Research Center of Lyon, Lyon, France",0
"1454","10.1038/s41580-021-00428-9","Ben","","","Stanger",36,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Department of Medicine, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA, USA",0
"1455","10.1038/s41580-021-00428-9","Antonio","","","García de Herreros",15,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Programa de Recerca en Càncer, Institut Hospital del Mar d'Investigacions Mèdiques (IMIM) and Departament de Ciències Experimentals i de la Salut, Universitat Pompeu Fabra, Barcelona, Spain",0
"1456","10.1038/s41580-021-00428-9","Jinsong","","","Liu",24,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Department of Anatomic Pathology, The Division of Pathology and Laboratory Medicine, University of Texas MD Anderson Cancer Center, Houston, TX, USA",0
"1457","10.1038/s41580-021-00428-9","Eric","","","Theveneau",40,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Centre de Biologie du Développement (CBD), Centre de Biologie Intégrative (CBI), Université de Toulouse, CNRS, UPS, Toulouse, France",0
"1458","10.1038/s41580-021-00428-9","Gregory","D","","Longmore",25,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Department of Medicine (Oncology) and Department of Cell Biology and Physiology, ICCE Institute, Washington University, St. Louis, MO, USA",0
"1459","10.1038/s41580-021-00428-9","Jordi","","","Casanova",9,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Institute for Research in Biomedicine (IRB Barcelona), Barcelona Institute of Science and Technology/Institut de Biologia Molecular de Barcelona (IBMB-CSIC), Barcelona, Spain",0
"1460","10.1038/s41580-021-00428-9","Yibin","","","Kang",21,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Department of Molecular Biology, Princeton University, Princeton, NJ, USA",0
"1461","10.1038/s41580-021-00428-9","Keith","E","","Mostov",30,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Departments of Anatomy and Biochemistry/Biophysics, University of California, San Francisco, School of Medicine, San Francisco, CA, USA",0
"1462","10.1038/s41580-021-00428-9","Guojun","","","Sheng",47,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","International Research Center for Medical Sciences (IRCMS), Kumamoto University, Kumamoto, Japan. sheng@kumamoto-u.ac",0
"1463","10.1038/s41580-021-00428-9","Jonas","","","Fuxe",14,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Department of Laboratory Medicine (LABMED), Division of Pathology, Karolinska University Hospital and Department of Microbiology, Tumor and Cell Biology (MTC), Karolinska Institutet, Stockholm, Sweden",0
"1464","10.1038/s41580-021-00428-9","Parker","","","Antin",2,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Department of Cellular and Molecular Medicine, University of Arizona, Tucson, AZ, USA",0
"1465","10.1038/s41580-021-00428-9","Rik","","","Derynck",12,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Departments of Cell and Tissue Biology, and Anatomy, University of California at San Francisco, San Francisco, CA, USA",0
"1466","10.1038/s41580-021-00428-9","Marianne","","","Bronner",6,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Division of Biology and Biological Engineering, California Institute of Technology, Pasadena, CA, USA",0
"1467","10.1038/s41580-021-00428-9","Roberto","","","Mayor",28,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Department of Cell and Developmental Biology, University College London, London, UK",0
"1468","10.1038/s41580-021-00428-9","Raymond","","","Runyan",34,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Department of Cellular and Molecular Medicine, University of Arizona, Tucson, AZ, USA",0
"1469","10.1038/s41580-021-00428-9","Sendurai","A","","Mani",26,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Department of Translational Molecular Pathology, University of Texas MD Anderson Cancer Center, Houston, TX, USA",0
"1470","10.1038/s41580-021-00428-9","Ruby","Y","J","Huang",18,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","School of Medicine, College of Medicine, National Taiwan University, Taipei, Taiwan",0
"1471","10.1038/s41580-021-00428-9","Joan","","","Massagué",27,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Cancer Biology and Genetics Program, Sloan Kettering Institute, Memorial Sloan Kettering Cancer Center, New York, NY, USA",0
"1472","10.1038/s41580-021-00428-9","Herbert","","","Levine",23,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Department of Physics, Northeastern University, Boston, MA, USA",0
"1473","10.1038/s41580-021-00428-9","Amparo","","","Cano",8,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","34654908","Nature reviews. Molecular cell biology","Departamento de Bioquímica, Universidad Autónoma de Madrid (UAM), Instituto de Investigaciones Biomédicas 'Alberto Sols' (CSIC-UAM), IdiPAZ &amp",0
